CABra ID  	 511
ANA ID    	 65025000
Longitude 	 -49.513   	 dd
Latitude  	 -25.606   	 dd
Area      	 2302.42   	 km²
Elevation 	 924.00    	 m
 
p_ens, tmin_ens, tmax_ens, rh_ens, wnd_ens and srad_ens product are derived from the ENSEMBLE dataset
et_ens product is derived from the GLEAM dataset
pet_hg was estimated by Penman-Monteith method
pet_pm was estimated by Priestley & Taylor method
pet_hg was estimated by Hargreaves method
 
 Year	 Month	   Day	    p_ens	   tmin_ens	   tmax_ens	     rh_ens	    wnd_ens	   srad_ens	   et_ens	   pet_pm	   pet_pt	   pet_hg
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 2002	     5	    12	    0.023	     15.688	     24.949	     82.788	      0.935	     15.055	    2.498	    3.642	    4.288	    3.161
 2002	     5	    13	    0.019	     14.892	     25.682	     83.116	      0.837	     14.749	    2.257	    3.640	    4.206	    3.094
 2002	     5	    14	    0.058	     14.913	     25.672	     81.487	      1.206	     15.181	    2.428	    3.830	    4.311	    3.185
 2002	     5	    15	    1.933	     16.133	     27.062	     75.477	      1.925	     15.310	    2.259	    4.174	    4.424	    3.322
 2002	     5	    16	    8.679	     17.091	     23.478	     79.955	      1.837	      8.124	    2.205	    2.378	    2.567	    1.704
 2002	     5	    17	    2.064	     16.213	     22.929	     89.148	      0.925	      5.962	    2.420	    1.838	    2.020	    1.227
 2002	     5	    18	    9.516	     16.998	     21.344	     87.493	      1.228	      6.728	    2.110	    1.852	    2.198	    1.371
 2002	     5	    19	    7.936	     17.135	     23.124	     82.328	      1.878	      7.596	    2.109	    2.242	    2.429	    1.587
 2002	     5	    20	    9.681	     16.987	     21.276	     90.045	      1.766	      5.154	    1.562	    1.633	    1.818	    1.049
 2002	     5	    21	   13.216	     14.527	     19.480	     88.297	      1.187	      8.835	    2.281	    2.159	    2.616	    1.694
 2002	     5	    22	    1.144	     10.928	     17.258	     85.942	      2.033	     10.899	    0.914	    2.472	    2.927	    1.914
 2002	     5	    23	    2.770	     12.645	     17.378	     88.180	      2.446	      9.860	    1.791	    2.231	    2.751	    1.782
 2002	     5	    24	    2.494	     11.604	     17.615	     87.739	      1.982	     10.511	    1.422	    2.412	    2.868	    1.876
 2002	     5	    25	    2.214	     12.074	     18.632	     87.301	      1.532	      9.493	    1.086	    2.325	    2.683	    1.734
 2002	     5	    26	    0.153	     11.144	     20.362	     82.204	      1.362	     14.304	    1.822	    3.246	    3.760	    2.643
 2002	     5	    27	    0.064	     11.324	     20.777	     83.172	      0.915	     11.464	    1.623	    2.747	    3.147	    2.137
 2002	     5	    28	    0.007	     10.367	     22.465	     82.040	      0.922	     13.986	    1.673	    3.318	    3.730	    2.636
 2002	     5	    29	    0.041	     10.623	     21.372	     82.830	      1.351	      9.603	    1.528	    2.656	    2.726	    1.788
 2002	     5	    30	    1.384	     13.620	     20.391	     87.916	      0.883	      5.815	    1.040	    1.728	    1.916	    1.115
 2002	     5	    31	    2.440	     14.632	     22.732	     83.275	      0.678	      8.712	    1.482	    2.283	    2.633	    1.750
 2002	     6	     1	    1.322	     14.565	     19.221	     91.252	      1.286	      5.635	    0.774	    1.630	    1.874	    1.077
 2002	     6	     2	    0.096	     14.513	     23.386	     85.420	      1.311	     11.407	    1.857	    2.953	    3.277	    2.308
 2002	     6	     3	    0.035	     14.460	     24.932	     79.626	      1.414	     12.813	    1.784	    3.386	    3.649	    2.646
 2002	     6	     4	    0.000	     12.612	     24.854	     80.475	      1.139	     14.211	    1.625	    3.596	    3.922	    2.859
 2002	     6	     5	    0.009	     13.111	     25.244	     76.603	      1.686	     14.060	    1.546	    3.791	    3.913	    2.864
 2002	     6	     6	    0.056	     14.083	     25.723	     75.312	      1.715	     12.344	    1.561	    3.526	    3.542	    2.563
 2002	     6	     7	    0.121	     14.810	     25.152	     74.981	      1.662	     12.186	    1.886	    3.359	    3.507	    2.535
 2002	     6	     8	    0.017	     16.058	     25.272	     74.696	      1.177	      9.565	    1.146	    2.711	    2.899	    2.027
 2002	     6	     9	    0.090	     14.737	     24.643	     75.233	      1.514	     13.483	    1.950	    3.471	    3.802	    2.784
 2002	     6	    10	    0.929	     14.433	     24.264	     78.188	      1.028	      9.355	    1.544	    2.610	    2.797	    1.914
 2002	     6	    11	    1.258	     13.943	     22.798	     84.668	      1.517	      9.081	    1.597	    2.592	    2.695	    1.809
 2002	     6	    12	    0.608	     15.011	     22.907	     88.261	      1.192	      7.745	    1.315	    2.246	    2.404	    1.569
 2002	     6	    13	    1.450	     14.371	     23.769	     84.099	      1.176	      8.731	    1.716	    2.511	    2.638	    1.774
 2002	     6	    14	    7.216	     13.080	     19.281	     94.101	      0.818	      5.099	    1.524	    1.543	    1.729	    0.954
 2002	     6	    15	    9.768	     10.093	     14.116	     94.773	      1.662	      4.259	    1.174	    1.263	    1.457	    0.702
 2002	     6	    16	    0.395	     12.412	     22.066	     86.559	      0.945	      9.041	    1.255	    2.422	    2.638	    1.744
 2002	     6	    17	    0.123	     13.931	     22.929	     84.657	      1.113	     12.229	    1.886	    3.011	    3.427	    2.440
 2002	     6	    18	    0.093	     14.072	     23.896	     77.147	      1.975	     11.530	    1.476	    3.217	    3.292	    2.336
 2002	     6	    19	    3.471	     13.191	     17.461	     93.497	      1.149	      4.794	    1.010	    1.413	    1.644	    0.874
 2002	     6	    20	    1.520	     12.821	     21.221	     86.414	      1.129	      9.595	    1.366	    2.474	    2.754	    1.840
 2002	     6	    21	    0.854	     13.154	     23.133	     82.251	      1.207	      8.875	    1.559	    2.540	    2.634	    1.757
 2002	     6	    22	    5.820	      9.561	     15.151	     92.100	      2.026	      4.120	    1.087	    1.419	    1.433	    0.684
 2002	     6	    23	    0.494	      7.785	     13.438	     90.098	      1.438	      5.114	    0.816	    1.423	    1.578	    0.800
 2002	     6	    24	    0.331	     10.275	     19.577	     84.128	      0.604	      9.657	    1.249	    2.297	    2.669	    1.740
 2002	     6	    25	    1.005	      9.610	     15.528	     89.688	      1.357	      7.000	    0.721	    1.760	    2.018	    1.171
 2002	     6	    26	    0.230	      9.259	     17.845	     83.322	      0.999	     10.369	    1.226	    2.393	    2.749	    1.790
 2002	     6	    27	    0.020	      7.671	     20.735	     83.902	      0.822	     12.877	    1.448	    2.985	    3.310	    2.270
 2002	     6	    28	    0.000	      8.860	     23.361	     79.228	      1.093	     13.802	    1.460	    3.457	    3.640	    2.578
 2002	     6	    29	    0.000	     11.262	     24.528	     77.072	      1.334	     13.370	    1.544	    3.540	    3.660	    2.629
 2002	     6	    30	    0.018	     12.736	     23.564	     75.658	      1.496	     10.726	    1.424	    2.998	    3.064	    2.124
 2002	     7	     1	    0.218	     13.327	     22.156	     86.077	      0.838	      9.460	    1.469	    2.442	    2.758	    1.852
 2002	     7	     2	    1.259	     14.437	     20.026	     90.978	      1.580	      5.515	    0.490	    1.719	    1.847	    1.064
 2002	     7	     3	    0.542	     14.353	     20.547	     87.514	      1.457	      8.376	    1.611	    2.207	    2.502	    1.626
 2002	     7	     4	    0.076	     14.488	     22.520	     86.050	      1.093	      9.592	    1.634	    2.517	    2.822	    1.918
 2002	     7	     5	    0.014	     13.714	     22.490	     85.544	      0.643	      8.970	    1.706	    2.318	    2.662	    1.774
 2002	     7	     6	    0.300	     14.278	     21.491	     83.416	      1.188	      7.644	    1.647	    2.139	    2.351	    1.503
 2002	     7	     7	    5.081	     11.157	     18.326	     80.022	      3.333	      9.124	    1.711	    2.481	    2.557	    1.636
 2002	     7	     8	    0.330	      7.966	     14.520	     76.160	      1.300	     11.115	    1.214	    2.277	    2.774	    1.778
 2002	     7	     9	    0.849	      6.991	     14.967	     83.915	      1.299	      7.862	    0.566	    1.931	    2.126	    1.246
 2002	     7	    10	    0.625	      8.608	     17.332	     79.549	      1.045	     10.742	    1.420	    2.437	    2.806	    1.820
 2002	     7	    11	    2.505	      9.133	     14.647	     89.151	      1.120	      7.087	    1.164	    1.704	    2.018	    1.158
 2002	     7	    12	    9.375	     10.822	     15.740	     88.086	      0.682	      5.551	    1.464	    1.466	    1.758	    0.950
 2002	     7	    13	    1.122	      8.775	     15.842	     79.792	      0.875	     12.682	    1.449	    2.572	    3.162	    2.101
 2002	     7	    14	    0.168	      6.507	     17.502	     77.697	      0.461	     13.441	    1.344	    2.742	    3.295	    2.206
 2002	     7	    15	    0.010	      4.710	     19.561	     78.929	      0.480	     14.225	    1.406	    2.983	    3.464	    2.346
 2002	     7	    16	    0.015	      5.828	     21.089	     74.333	      0.781	     14.427	    1.579	    3.267	    3.610	    2.484
 2002	     7	    17	    0.033	      6.881	     17.009	     79.238	      1.221	     13.222	    1.193	    2.839	    3.253	    2.165
 2002	     7	    18	    0.454	      7.903	     14.587	     89.649	      1.675	      6.796	    1.058	    1.771	    1.941	    1.087
 2002	     7	    19	    0.986	     10.061	     16.608	     90.205	      1.310	      7.467	    1.123	    1.906	    2.163	    1.280
 2002	     7	    20	    0.215	     11.640	     19.064	     88.438	      1.462	      8.231	    1.407	    2.199	    2.408	    1.503
 2002	     7	    21	    4.611	     13.240	     19.547	     90.083	      1.614	      6.152	    1.512	    1.866	    1.984	    1.159
 2002	     7	    22	    4.695	     14.736	     17.963	     86.091	      2.808	      5.520	    0.856	    1.528	    1.845	    1.038
 2002	     7	    23	    0.131	     12.685	     23.043	     76.930	      1.281	     14.935	    1.855	    3.581	    4.066	    2.934
 2002	     7	    24	    0.016	     11.060	     23.359	     78.678	      1.071	     13.911	    1.939	    3.440	    3.786	    2.682
 2002	     7	    25	    0.020	     10.992	     26.040	     72.033	      1.412	     14.837	    1.774	    4.041	    4.092	    2.968
 2002	     7	    26	    0.415	     12.641	     19.318	     91.146	      1.508	      8.611	    1.392	    2.240	    2.528	    1.602
 2002	     7	    27	    1.656	     12.046	     21.222	     81.130	      1.511	      8.453	    1.553	    2.450	    2.517	    1.604
 2002	     7	    28	    0.424	      5.921	     17.371	     71.907	      1.281	     16.270	    1.378	    3.345	    3.872	    2.639
 2002	     7	    29	    0.016	      4.965	     17.188	     79.705	      1.299	     14.282	    1.366	    3.084	    3.429	    2.272
 2002	     7	    30	    0.419	      7.198	     21.127	     80.069	      1.307	     11.539	    1.946	    3.066	    3.079	    2.031
 2002	     7	    31	   10.795	     13.253	     19.613	     88.754	      1.404	      6.632	    1.901	    1.920	    2.107	    1.250
 2002	     8	     1	   38.518	     11.205	     16.697	     99.564	      1.062	      4.036	    1.313	    1.343	    1.475	    0.706
 2002	     8	     2	   15.313	      9.560	     12.174	     97.790	      2.018	      4.253	    1.260	    1.126	    1.446	    0.671
 2002	     8	     3	    6.276	      8.990	     15.974	     78.129	      2.345	     15.981	    2.300	    3.100	    3.909	    2.666
 2002	     8	     4	    0.108	      5.238	     21.274	     75.466	      1.456	     12.828	    1.810	    3.411	    3.306	    2.194
 2002	     8	     5	   15.906	     12.341	     19.836	     89.268	      0.687	      6.645	    2.025	    1.847	    2.105	    1.241
 2002	     8	     6	   11.242	     13.597	     24.397	     83.615	      1.467	     12.061	    2.137	    3.297	    3.490	    2.445
 2002	     8	     7	    0.063	     13.357	     25.238	     82.228	      0.881	     13.284	    2.085	    3.406	    3.805	    2.714
 2002	     8	     8	    0.192	     14.130	     25.625	     79.681	      1.120	     13.880	    2.561	    3.617	    3.988	    2.880
 2002	     8	     9	    0.493	     16.318	     24.826	     72.343	      2.088	     13.217	    2.162	    3.529	    3.868	    2.794
 2002	     8	    10	    0.064	      7.702	     19.405	     79.172	      0.703	     13.586	    1.345	    3.013	    3.509	    2.343
 2002	     8	    11	    0.169	      8.481	     23.651	     77.475	      0.827	     15.338	    2.068	    3.689	    4.085	    2.861
 2002	     8	    12	    0.007	     12.823	     26.864	     71.597	      1.286	     15.886	    2.375	    4.224	    4.493	    3.294
 2002	     8	    13	    0.047	     15.154	     27.812	     64.211	      1.842	     15.963	    2.304	    4.471	    4.627	    3.454
 2002	     8	    14	    3.018	     12.111	     20.701	     86.604	      1.179	      9.548	    1.645	    2.515	    2.794	    1.799
 2002	     8	    15	    2.288	     11.494	     17.300	     91.337	      1.678	      7.475	    1.676	    1.970	    2.250	    1.326
 2002	     8	    16	    0.427	     13.610	     22.301	     86.438	      1.147	     10.137	    1.729	    2.694	    3.004	    1.996
 2002	     8	    17	    0.262	     14.586	     23.915	     83.873	      1.358	     13.812	    2.465	    3.489	    3.962	    2.818
 2002	     8	    18	    0.165	     13.782	     24.079	     82.219	      1.536	     14.588	    2.402	    3.721	    4.134	    2.951
 2002	     8	    19	    0.314	     13.978	     25.001	     79.110	      1.498	     16.414	    2.684	    4.131	    4.624	    3.371
 2002	     8	    20	    0.073	     13.171	     25.071	     76.880	      1.340	     16.134	    2.709	    4.075	    4.531	    3.281
 2002	     8	    21	    0.235	     15.223	     23.872	     75.450	      1.145	     11.596	    2.681	    3.026	    3.443	    2.386
 2002	     8	    22	    4.714	     14.896	     21.706	     87.030	      0.920	     10.015	    2.595	    2.541	    3.005	    1.992
 2002	     8	    23	    5.021	     13.253	     25.997	     79.162	      1.086	     16.749	    2.905	    4.211	    4.729	    3.453
 2002	     8	    24	    0.140	     14.935	     25.532	     79.448	      1.174	     17.394	    2.815	    4.256	    4.941	    3.644
 2002	     8	    25	    0.052	     13.766	     25.619	     76.635	      1.171	     17.844	    2.638	    4.385	    5.015	    3.685
 2002	     8	    26	    0.151	     12.937	     21.288	     82.192	      1.815	     16.970	    2.346	    3.836	    4.600	    3.262
 2002	     8	    27	    2.111	     14.227	     21.186	     83.236	      2.361	     15.433	    2.733	    3.539	    4.285	    3.018
 2002	     8	    28	    0.164	     12.982	     24.173	     77.701	      2.113	     17.035	    2.635	    4.334	    4.737	    3.412
 2002	     8	    29	    1.836	     14.843	     21.460	     83.183	      2.054	      8.578	    1.774	    2.443	    2.665	    1.698
 2002	     8	    30	    1.663	     13.170	     21.624	     77.356	      1.258	     17.139	    2.701	    3.853	    4.676	    3.321
 2002	     8	    31	    4.835	     11.189	     17.154	     93.287	      1.081	      5.516	    0.781	    1.625	    1.832	    0.971
 2002	     9	     1	    1.070	      4.560	     14.618	     59.768	      2.399	     21.080	    2.249	    3.785	    4.752	    3.180
 2002	     9	     2	    0.056	      2.455	     14.023	     57.605	      2.341	     21.308	    2.003	    3.789	    4.634	    3.056
 2002	     9	     3	    0.000	      2.042	     21.078	     59.743	      0.875	     21.203	    2.258	    4.449	    5.020	    3.429
 2002	     9	     4	    0.000	      4.438	     20.038	     74.896	      1.475	     20.517	    2.386	    4.440	    4.957	    3.394
 2002	     9	     5	    0.893	      8.538	     19.551	     82.486	      1.083	     10.964	    2.114	    2.760	    3.036	    1.923
 2002	     9	     6	    3.933	     12.708	     25.013	     78.364	      2.359	     12.579	    2.481	    3.868	    3.682	    2.540
 2002	     9	     7	    9.044	     10.945	     20.959	     71.887	      1.794	     20.104	    3.783	    4.391	    5.272	    3.738
 2002	     9	     8	    2.024	      8.848	     12.450	     85.980	      2.293	      7.589	    1.130	    1.643	    2.153	    1.189
